id,shop_id,author,text,rating,date,source,created_at
443,114,"Công Nguyễn
Local Guide · 377 bài đánh giá · 1.267 ảnh






5 tháng trước
Tình cờ đc bạn giới thiệu nên mình ghé mua ăn thử, bánh cũng khá đa dạng các loại. Bánh trung thu và bánh kem sinh nhật khá ngon. Nên thử nhé mọi người
Dịch vụ
Mua mang đi
Loại hình bữa ăn
Bữa tối
Giá mỗi người
100-200 N ₫
Đồ ăn: 5
Dịch vụ: 4
Bầu không khí: 4
Độ ồn
Yên tĩnh, dễ trò chuyện
Điểm đỗ xe
Hơi khó tìm điểm đỗ xe
+4 mục khác

Thích

Chia sẻ","Tình cờ đc bạn giới thiệu nên mình ghé mua ăn thử, bánh cũng khá đa dạng các loại. Bánh trung thu và bánh kem sinh nhật khá ngon. Nên thử nhé mọi người",5.0,5 tháng trước,google_maps,2026-03-14 08:41:26
444,115,"Ngăn kéo Chuyên In Bill Mã Vạch
Local Guide · 78 bài đánh giá · 214 ảnh






3 năm trước
Tiệm vàng tuy nhỏ nhưng cô chú rất nhiệt tình, đầy đủ các loại, có làm theo yêu cầu

Thích

Chia sẻ","Tiệm vàng tuy nhỏ nhưng cô chú rất nhiệt tình, đầy đủ các loại, có làm theo yêu cầu",5.0,3 năm trước,google_maps,2026-03-14 08:41:30
445,115,"Ngăn kéo Chuyên In Bill Mã Vạch
Local Guide · 78 bài đánh giá · 214 ảnh






3 năm trước
Tiệm vàng tuy nhỏ nhưng cô chú rất nhiệt tình, đầy đủ các loại, có làm theo yêu cầu

Thích

Chia sẻ","Tiệm vàng tuy nhỏ nhưng cô chú rất nhiệt tình, đầy đủ các loại, có làm theo yêu cầu",5.0,3 năm trước,google_maps,2026-03-14 08:41:30
446,117,"Bách Nguyễn
2 bài đánh giá






một tuần trước
MỚI
e có đi tham khảo và mua mà chủ quán có thái độ mua bán không lịch sự còn gọi là mất dạy, mình nghĩ mn nên xem xét kĩ khi tới quán này!!!

Thích

Chia sẻ","e có đi tham khảo và mua mà chủ quán có thái độ mua bán không lịch sự còn gọi là mất dạy, mình nghĩ mn nên xem xét kĩ khi tới quán này!!!",1.0,một tuần trước,google_maps,2026-03-14 08:41:38
447,117,"Bách Nguyễn
2 bài đánh giá






một tuần trước
MỚI
e có đi tham khảo và mua mà chủ quán có thái độ mua bán không lịch sự còn gọi là mất dạy, mình nghĩ mn nên xem xét kĩ khi tới quán này!!!

Thích

Chia sẻ","e có đi tham khảo và mua mà chủ quán có thái độ mua bán không lịch sự còn gọi là mất dạy, mình nghĩ mn nên xem xét kĩ khi tới quán này!!!",1.0,một tuần trước,google_maps,2026-03-14 08:41:38
448,117,"Sneaker Cove
2 bài đánh giá






một tuần trước
MỚI
Chủ quán vô cùng thái độ, không ghé lại lần 2

Thích

Chia sẻ","Chủ quán vô cùng thái độ, không ghé lại lần 2",1.0,một tuần trước,google_maps,2026-03-14 08:41:38
449,117,"Sneaker Cove
2 bài đánh giá






một tuần trước
MỚI
Chủ quán vô cùng thái độ, không ghé lại lần 2

Thích

Chia sẻ","Chủ quán vô cùng thái độ, không ghé lại lần 2",1.0,một tuần trước,google_maps,2026-03-14 08:41:38
450,117,"Ngọc hưng Nguyễn đình
2 bài đánh giá






6 tháng trước
Mẫu mã đa dạng , chị chủ vui tính , mọi người nên ghé

Thích

Chia sẻ","Mẫu mã đa dạng , chị chủ vui tính , mọi người nên ghé",5.0,6 tháng trước,google_maps,2026-03-14 08:41:38
451,118,"Duy Doan
5 bài đánh giá · 4 ảnh






4 tháng trước
Thật khó tin một tiệm vàng lại có thể ứng xử thiếu tôn trọng với khách hàng đến như vậy. Thay vì giao tiếp nhẹ nhàng và chuyên nghiệp, nhân viên lại tỏ thái độ gay gắt, nói năng kiểu chợ búa, khiến người đối diện cảm thấy bị xúc phạm.

Tiền có thể đổi ở nhiều nơi, nhưng thái độ tôn trọng và cách hành xử văn minh thì không phải chỗ nào cũng có. Một tiệm vàng muốn được khách tin tưởng lâu dài, trước hết phải biết đối xử tử tế với người bước vào cửa.

Hy vọng tiệm đọc được những phản hồi như thế này để tự nhìn lại cách làm việc của mình, vì giá trị thật không nằm ở vàng bạc – mà nằm ở cách đối nhân xử thế.

Thích

Chia sẻ","Thật khó tin một tiệm vàng lại có thể ứng xử thiếu tôn trọng với khách hàng đến như vậy. Thay vì giao tiếp nhẹ nhàng và chuyên nghiệp, nhân viên lại tỏ thái độ gay gắt, nói năng kiểu chợ búa, khiến người đối diện cảm thấy bị xúc phạm.

Tiền có thể đổi ở nhiều nơi, nhưng thái độ tôn trọng và cách hành xử văn minh thì không phải chỗ nào cũng có. Một tiệm vàng muốn được khách tin tưởng lâu dài, trước hết phải biết đối xử tử tế với người bước vào cửa.

Hy vọng tiệm đọc được những phản hồi như thế này để tự nhìn lại cách làm việc của mình, vì giá trị thật không nằm ở vàng bạc – mà nằm ở cách đối nhân xử thế.",1.0,4 tháng trước,google_maps,2026-03-14 08:41:43
452,118,"Duy Doan
5 bài đánh giá · 4 ảnh






4 tháng trước
Thật khó tin một tiệm vàng lại có thể ứng xử thiếu tôn trọng với khách hàng đến như vậy. Thay vì giao tiếp nhẹ nhàng và chuyên nghiệp, nhân viên lại tỏ thái độ gay gắt, nói năng kiểu chợ búa, khiến người đối diện cảm thấy bị xúc phạm.

Tiền có thể đổi ở nhiều nơi, nhưng thái độ tôn trọng và cách hành xử văn minh thì không phải chỗ nào cũng có. Một tiệm vàng muốn được khách tin tưởng lâu dài, trước hết phải biết đối xử tử tế với người bước vào cửa.

Hy vọng tiệm đọc được những phản hồi như thế này để tự nhìn lại cách làm việc của mình, vì giá trị thật không nằm ở vàng bạc – mà nằm ở cách đối nhân xử thế.

Thích

Chia sẻ","Thật khó tin một tiệm vàng lại có thể ứng xử thiếu tôn trọng với khách hàng đến như vậy. Thay vì giao tiếp nhẹ nhàng và chuyên nghiệp, nhân viên lại tỏ thái độ gay gắt, nói năng kiểu chợ búa, khiến người đối diện cảm thấy bị xúc phạm.

Tiền có thể đổi ở nhiều nơi, nhưng thái độ tôn trọng và cách hành xử văn minh thì không phải chỗ nào cũng có. Một tiệm vàng muốn được khách tin tưởng lâu dài, trước hết phải biết đối xử tử tế với người bước vào cửa.

Hy vọng tiệm đọc được những phản hồi như thế này để tự nhìn lại cách làm việc của mình, vì giá trị thật không nằm ở vàng bạc – mà nằm ở cách đối nhân xử thế.",1.0,4 tháng trước,google_maps,2026-03-14 08:41:43
453,118,"Thúy Ngọc Lê
5 bài đánh giá






3 tháng trước
Cần xem lại tiệm vàng này, ko nhận thanh toán bằng chuyển khoản mà phải trả bằng tiền mặt, muốn trốn thuế hay sao

Thích

Chia sẻ","Cần xem lại tiệm vàng này, ko nhận thanh toán bằng chuyển khoản mà phải trả bằng tiền mặt, muốn trốn thuế hay sao",1.0,3 tháng trước,google_maps,2026-03-14 08:41:43
454,118,"Thúy Ngọc Lê
5 bài đánh giá






3 tháng trước
Cần xem lại tiệm vàng này, ko nhận thanh toán bằng chuyển khoản mà phải trả bằng tiền mặt, muốn trốn thuế hay sao

Thích

Chia sẻ","Cần xem lại tiệm vàng này, ko nhận thanh toán bằng chuyển khoản mà phải trả bằng tiền mặt, muốn trốn thuế hay sao",1.0,3 tháng trước,google_maps,2026-03-14 08:41:43
455,118,"Minhtu Tran
4 bài đánh giá






một năm trước
Buôn gian bán lận, đổi tiền mà tráo tiền của khách hàng, rồi còn ra vẻ thái độ. Tiền khách mang đến đổi thì mới khi trả lại như dẻ rách nói thì đổi lại tiền khác không đúng với tiền khách đưa, chỉ trong vòng 5 phút tôi đã bị cửa hàng đánh tráo tiền mới tinh thành tiền dẻ rách. Nghiệp đến nhanh lắm!

Thích

Chia sẻ","Buôn gian bán lận, đổi tiền mà tráo tiền của khách hàng, rồi còn ra vẻ thái độ. Tiền khách mang đến đổi thì mới khi trả lại như dẻ rách nói thì đổi lại tiền khác không đúng với tiền khách đưa, chỉ trong vòng 5 phút tôi đã bị cửa hàng đánh tráo tiền mới tinh thành tiền dẻ rách. Nghiệp đến nhanh lắm!",1.0,một năm trước,google_maps,2026-03-14 08:41:43
456,119,"Thảo Quyên Phan Nguyễn
1 bài đánh giá






2 năm trước
Hàng nhập rất chất lượng, mọi người ở đấy rất nhiệt tình

1

Chia sẻ","Hàng nhập rất chất lượng, mọi người ở đấy rất nhiệt tình",5.0,2 năm trước,google_maps,2026-03-14 08:41:47
457,119,"Thảo Quyên Phan Nguyễn
1 bài đánh giá






2 năm trước
Hàng nhập rất chất lượng, mọi người ở đấy rất nhiệt tình

1

Chia sẻ","Hàng nhập rất chất lượng, mọi người ở đấy rất nhiệt tình",5.0,2 năm trước,google_maps,2026-03-14 08:41:47
458,119,"Ngọc Plusese
8 bài đánh giá · 10 ảnh






5 năm trước
Tiệm vàng bày đối diên bigbC đà nẵng

Thích

Chia sẻ",Tiệm vàng bày đối diên bigbC đà nẵng,1.0,5 năm trước,google_maps,2026-03-14 08:41:47
459,119,"Ngọc Plusese
8 bài đánh giá · 10 ảnh






5 năm trước
Tiệm vàng bày đối diên bigbC đà nẵng

Thích

Chia sẻ",Tiệm vàng bày đối diên bigbC đà nẵng,1.0,5 năm trước,google_maps,2026-03-14 08:41:47
460,119,"doanquang tiens
1 bài đánh giá






một năm trước
Chuẩn mực

Thích

Chia sẻ",Chuẩn mực,4.0,một năm trước,google_maps,2026-03-14 08:41:47
461,121,"Văn Minh Phan
Local Guide · 29 bài đánh giá · 4 ảnh






3 tháng trước
Tôi mới mua vàng ở đây, chị chủ rất có tâm!.

1

Chia sẻ","Tôi mới mua vàng ở đây, chị chủ rất có tâm!.",5.0,3 tháng trước,google_maps,2026-03-14 08:41:55
462,121,"Văn Minh Phan
Local Guide · 29 bài đánh giá · 4 ảnh






3 tháng trước
Tôi mới mua vàng ở đây, chị chủ rất có tâm!.

1

Chia sẻ","Tôi mới mua vàng ở đây, chị chủ rất có tâm!.",5.0,3 tháng trước,google_maps,2026-03-14 08:41:55
463,121,"Phan Kim Chi
Local Guide · 16 bài đánh giá · 14 ảnh






4 tháng trước
chủ tiệm tốt tính . mới mua ở đây ạ

Thích

Chia sẻ",chủ tiệm tốt tính . mới mua ở đây ạ,5.0,4 tháng trước,google_maps,2026-03-14 08:41:55
464,121,"Phan Kim Chi
Local Guide · 16 bài đánh giá · 14 ảnh






4 tháng trước
chủ tiệm tốt tính . mới mua ở đây ạ

Thích

Chia sẻ",chủ tiệm tốt tính . mới mua ở đây ạ,5.0,4 tháng trước,google_maps,2026-03-14 08:41:55
465,121,"Quý Nguyễn
Local Guide · 65 bài đánh giá · 11 ảnh






9 tháng trước
Đẹp
Giá tốt
Chủ thân thiện

Thích

Chia sẻ","Đẹp
Giá tốt
Chủ thân thiện",5.0,9 tháng trước,google_maps,2026-03-14 08:41:55
466,123,"Anh Phạm Thị Kim
Local Guide · 78 bài đánh giá · 233 ảnh






một năm trước
Mình kiếm mãi chỗ bán kiềng bạc. May sao ở đây có. Hai anh chị chủ dễ thương niềm nở nhiệt tình giá cả phải chăng. Mình mua gần 10 món đồ hết tầm 4 triệu thôi. Chất liệu bạc.

2

Chia sẻ
Thông tin phản hồi từ chủ sở hữu một năm trước
Cám ơn cô khách xinh gái, vui vẻ.
 Hy vọng cô sẽ ghé thăm Cửa hàng của chúng tôi nhiều lần khác. ♥️♥️♥️",Mình kiếm mãi chỗ bán kiềng bạc. May sao ở đây có. Hai anh chị chủ dễ thương niềm nở nhiệt tình giá cả phải chăng. Mình mua gần 10 món đồ hết tầm 4 triệu thôi. Chất liệu bạc.,5.0,một năm trước,google_maps,2026-03-14 08:42:03
467,123,"Anh Phạm Thị Kim
Local Guide · 78 bài đánh giá · 233 ảnh






một năm trước
Mình kiếm mãi chỗ bán kiềng bạc. May sao ở đây có. Hai anh chị chủ dễ thương niềm nở nhiệt tình giá cả phải chăng. Mình mua gần 10 món đồ hết tầm 4 triệu thôi. Chất liệu bạc.

2

Chia sẻ
Thông tin phản hồi từ chủ sở hữu một năm trước
Cám ơn cô khách xinh gái, vui vẻ.
 Hy vọng cô sẽ ghé thăm Cửa hàng của chúng tôi nhiều lần khác. ♥️♥️♥️",Mình kiếm mãi chỗ bán kiềng bạc. May sao ở đây có. Hai anh chị chủ dễ thương niềm nở nhiệt tình giá cả phải chăng. Mình mua gần 10 món đồ hết tầm 4 triệu thôi. Chất liệu bạc.,5.0,một năm trước,google_maps,2026-03-14 08:42:03
468,123,"Quỳnh Nhung Lê
Local Guide · 110 bài đánh giá · 1.416 ảnh






6 năm trước
Không khí tuyệt vời !!!
+7 mục khác

Thích

Chia sẻ",Không khí tuyệt vời !!!,5.0,6 năm trước,google_maps,2026-03-14 08:42:03
469,123,"Quỳnh Nhung Lê
Local Guide · 110 bài đánh giá · 1.416 ảnh






6 năm trước
Không khí tuyệt vời !!!
+7 mục khác

Thích

Chia sẻ",Không khí tuyệt vời !!!,5.0,6 năm trước,google_maps,2026-03-14 08:42:03
470,123,"Quoc Lee
1 bài đánh giá






7 năm trước
Quán đẹp, sạch sẻ, thức ăn ngon, giá cả phải chăng.

5

Chia sẻ","Quán đẹp, sạch sẻ, thức ăn ngon, giá cả phải chăng.",4.0,7 năm trước,google_maps,2026-03-14 08:42:03
471,124,"Nguyễn Thị Huy
2 bài đánh giá · 2 ảnh






6 tháng trước
Ngon

Thích

Chia sẻ",Ngon,5.0,6 tháng trước,google_maps,2026-03-14 08:42:07
472,124,"Nguyễn Thị Huy
2 bài đánh giá · 2 ảnh






6 tháng trước
Ngon

Thích

Chia sẻ",Ngon,5.0,6 tháng trước,google_maps,2026-03-14 08:42:07
473,125,"David Nguyen
7 bài đánh giá






7 năm trước
Đây là một trong những cửa hàng lâu đời và tuyệt vời nhất, đạt cấp độ cao nhất 7/7, họ có thể làm bất cứ điều gì bạn muốn với tư cách là nhà tạo mẫu cá nhân của bạn, và hơn thế nữa...
Bản dịch của Google ・ Xem bản gốc (Tiếng Anh)

Thích

Chia sẻ","Đây là một trong những cửa hàng lâu đời và tuyệt vời nhất, đạt cấp độ cao nhất 7/7, họ có thể làm bất cứ điều gì bạn muốn với tư cách là nhà tạo mẫu cá nhân của bạn, và hơn thế nữa...",5.0,7 năm trước,google_maps,2026-03-14 08:42:12
474,125,"David Nguyen
7 bài đánh giá






7 năm trước
Đây là một trong những cửa hàng lâu đời và tuyệt vời nhất, đạt cấp độ cao nhất 7/7, họ có thể làm bất cứ điều gì bạn muốn với tư cách là nhà tạo mẫu cá nhân của bạn, và hơn thế nữa...
Bản dịch của Google ・ Xem bản gốc (Tiếng Anh)

Thích

Chia sẻ","Đây là một trong những cửa hàng lâu đời và tuyệt vời nhất, đạt cấp độ cao nhất 7/7, họ có thể làm bất cứ điều gì bạn muốn với tư cách là nhà tạo mẫu cá nhân của bạn, và hơn thế nữa...",5.0,7 năm trước,google_maps,2026-03-14 08:42:12
475,129,"Đạt Seowiro
Local Guide · 22 bài đánh giá · 138 ảnh






6 năm trước
Đã mua hàng tại đây. Hàng đẹp, chất lượng mẫu mã đa dạng. Nhân viên dễ thương xinh gái

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 6 năm trước
cảm ơn bạn đã ủng hộ và chia sẽ nhận xét giúp nhiều khách hàng khác biết đến The Sol hơn ạ !","Đã mua hàng tại đây. Hàng đẹp, chất lượng mẫu mã đa dạng. Nhân viên dễ thương xinh gái",5.0,6 năm trước,google_maps,2026-03-14 08:42:28
476,129,"Đạt Seowiro
Local Guide · 22 bài đánh giá · 138 ảnh






6 năm trước
Đã mua hàng tại đây. Hàng đẹp, chất lượng mẫu mã đa dạng. Nhân viên dễ thương xinh gái

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 6 năm trước
cảm ơn bạn đã ủng hộ và chia sẽ nhận xét giúp nhiều khách hàng khác biết đến The Sol hơn ạ !","Đã mua hàng tại đây. Hàng đẹp, chất lượng mẫu mã đa dạng. Nhân viên dễ thương xinh gái",5.0,6 năm trước,google_maps,2026-03-14 08:42:28
477,129,"Nguyễn Dung
2 bài đánh giá






một năm trước
Nhân viên nữ tối 09/01/2025 thái độ tồi tệ, khinh người, rất thiếu tôn trọng người khác!
Rất cần xem lại bản thân bạn nhé!

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 2 tháng trước
dạ The Sol chân thành xin lỗi bạn về trải nghiệm mua sắm không tốt này ạ.","Nhân viên nữ tối 09/01/2025 thái độ tồi tệ, khinh người, rất thiếu tôn trọng người khác!
Rất cần xem lại bản thân bạn nhé!",1.0,một năm trước,google_maps,2026-03-14 08:42:28
478,129,"Nguyễn Dung
2 bài đánh giá






một năm trước
Nhân viên nữ tối 09/01/2025 thái độ tồi tệ, khinh người, rất thiếu tôn trọng người khác!
Rất cần xem lại bản thân bạn nhé!

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 2 tháng trước
dạ The Sol chân thành xin lỗi bạn về trải nghiệm mua sắm không tốt này ạ.","Nhân viên nữ tối 09/01/2025 thái độ tồi tệ, khinh người, rất thiếu tôn trọng người khác!
Rất cần xem lại bản thân bạn nhé!",1.0,một năm trước,google_maps,2026-03-14 08:42:28
479,129,"hải lưu
Local Guide · 7 bài đánh giá · 10 ảnh






6 năm trước
Vớ tất ở đây siêu chất, sẽ ủng hộ shop dài dài !!!

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 6 năm trước
cảm ơn bạn đã ủng hộ The Sol nhé !","Vớ tất ở đây siêu chất, sẽ ủng hộ shop dài dài !!!",5.0,6 năm trước,google_maps,2026-03-14 08:42:28
480,132,"Hân Huỳnh
Local Guide · 291 bài đánh giá · 1.868 ảnh






một năm trước
Hàng mẫu mã đẹp đa dạng , nhân viên dễ thương , nhiệt tình

Thích

Chia sẻ","Hàng mẫu mã đẹp đa dạng , nhân viên dễ thương , nhiệt tình",5.0,một năm trước,google_maps,2026-03-14 08:42:40
481,132,"Hân Huỳnh
Local Guide · 291 bài đánh giá · 1.868 ảnh






một năm trước
Hàng mẫu mã đẹp đa dạng , nhân viên dễ thương , nhiệt tình

Thích

Chia sẻ","Hàng mẫu mã đẹp đa dạng , nhân viên dễ thương , nhiệt tình",5.0,một năm trước,google_maps,2026-03-14 08:42:40
482,132,"Thanh Thươngg
3 bài đánh giá · 2 ảnh






3 năm trước
Hàng gia công đẹp, đúng mẫu khách muốn. Đặt hàng đúng lúc Cửa hàng đang sale nên được giá tốt kkkk

Thích

Chia sẻ","Hàng gia công đẹp, đúng mẫu khách muốn. Đặt hàng đúng lúc Cửa hàng đang sale nên được giá tốt kkkk",5.0,3 năm trước,google_maps,2026-03-14 08:42:40
483,132,"Thanh Thươngg
3 bài đánh giá · 2 ảnh






3 năm trước
Hàng gia công đẹp, đúng mẫu khách muốn. Đặt hàng đúng lúc Cửa hàng đang sale nên được giá tốt kkkk

Thích

Chia sẻ","Hàng gia công đẹp, đúng mẫu khách muốn. Đặt hàng đúng lúc Cửa hàng đang sale nên được giá tốt kkkk",5.0,3 năm trước,google_maps,2026-03-14 08:42:40
484,132,"kiều trần
5 bài đánh giá · 3 ảnh






3 năm trước
Sản phẩm siêu xinh và đa dạng

Thích

Chia sẻ",Sản phẩm siêu xinh và đa dạng,5.0,3 năm trước,google_maps,2026-03-14 08:42:40
485,134,"Thanh Danh Hồ
Local Guide · 35 bài đánh giá · 213 ảnh






4 tháng trước
Mình mua vòng tay Tenis ở Phước Swiss, nhìn ngoài đẹp hơn trong hình nhiều. Ánh sáng lấp lánh, cầm lên thấy chắc tay và tinh xảo.
Đóng gói rất cẩn thận, có cả chứng thư giám định nên cảm giác yên tâm.
Phước tư vấn nhiệt tình, không ép mua. Nói chung là hài lòng với trải nghiệm lần này. 💎 …

Thích

Chia sẻ","Mình mua vòng tay Tenis ở Phước Swiss, nhìn ngoài đẹp hơn trong hình nhiều. Ánh sáng lấp lánh, cầm lên thấy chắc tay và tinh xảo.
Đóng gói rất cẩn thận, có cả chứng thư giám định nên cảm giác yên tâm.
Phước tư vấn nhiệt tình, không ép mua. Nói chung là hài lòng với trải nghiệm lần này. 💎 …",5.0,4 tháng trước,google_maps,2026-03-14 08:42:48
486,134,"Thanh Danh Hồ
Local Guide · 35 bài đánh giá · 213 ảnh






4 tháng trước
Mình mua vòng tay Tenis ở Phước Swiss, nhìn ngoài đẹp hơn trong hình nhiều. Ánh sáng lấp lánh, cầm lên thấy chắc tay và tinh xảo.
Đóng gói rất cẩn thận, có cả chứng thư giám định nên cảm giác yên tâm.
Phước tư vấn nhiệt tình, không ép mua. Nói chung là hài lòng với trải nghiệm lần này. 💎 …

Thích

Chia sẻ","Mình mua vòng tay Tenis ở Phước Swiss, nhìn ngoài đẹp hơn trong hình nhiều. Ánh sáng lấp lánh, cầm lên thấy chắc tay và tinh xảo.
Đóng gói rất cẩn thận, có cả chứng thư giám định nên cảm giác yên tâm.
Phước tư vấn nhiệt tình, không ép mua. Nói chung là hài lòng với trải nghiệm lần này. 💎 …",5.0,4 tháng trước,google_maps,2026-03-14 08:42:48
487,134,"Mynhan Dothi
1 bài đánh giá · 1 ảnh






4 tháng trước
Cảm ơn anh Hòa đã tư vấn rất nhiệt tình, nhờ vậy mà mình tìm được địa chỉ uy tín và lựa chọn được mẫu nhẫn đúng với sở thích của mình.

Thích

Chia sẻ","Cảm ơn anh Hòa đã tư vấn rất nhiệt tình, nhờ vậy mà mình tìm được địa chỉ uy tín và lựa chọn được mẫu nhẫn đúng với sở thích của mình.",5.0,4 tháng trước,google_maps,2026-03-14 08:42:48
488,134,"Mynhan Dothi
1 bài đánh giá · 1 ảnh






4 tháng trước
Cảm ơn anh Hòa đã tư vấn rất nhiệt tình, nhờ vậy mà mình tìm được địa chỉ uy tín và lựa chọn được mẫu nhẫn đúng với sở thích của mình.

Thích

Chia sẻ","Cảm ơn anh Hòa đã tư vấn rất nhiệt tình, nhờ vậy mà mình tìm được địa chỉ uy tín và lựa chọn được mẫu nhẫn đúng với sở thích của mình.",5.0,4 tháng trước,google_maps,2026-03-14 08:42:48
489,134,"Tuyền Thanh
2 bài đánh giá · 3 ảnh






4 tháng trước
Đến với Phước Swiss có 1 trải nghiệm thật tuyệt vời ! Cảm ơn em Lê Xuân đẹp trai vui tính tư vấn + take care siêu nhiệt tình 🫶 Trang sức siêu đẹp siêu sang mang lên người thấy ra dáng phú bà phú ông liền hẹ hẹ …

Thích

Chia sẻ",Đến với Phước Swiss có 1 trải nghiệm thật tuyệt vời ! Cảm ơn em Lê Xuân đẹp trai vui tính tư vấn + take care siêu nhiệt tình 🫶 Trang sức siêu đẹp siêu sang mang lên người thấy ra dáng phú bà phú ông liền hẹ hẹ …,5.0,4 tháng trước,google_maps,2026-03-14 08:42:48
490,139,"Trần Thị Thanh Nga (Mike Wuynh Ank)
3 bài đánh giá · 4 ảnh






một năm trước
Tiệm này thật sự là một nơi đáng ghé luôn áa!! Ghé sang sắm đồ mà thực sự ấn tượng í!! Chủ siêu dễ thương, lúc nào cũng cười và nhiệt tình. Mỗi lần mình đến, họ đều sẵn sàng tư vấn và cho mình thử những món đồ đẹp.

Mà không chỉ có ông bà chủ dễ thương đâu, còn 2 chú mèo và một chú chó Corgi cũng dễ thương cực luôn í !! Chúng cứ chạy lung tung và quấn quít quanh chân siêu đáng yêu, làm cho không khí ở đây vui vẻ cực nha. Còn em Corgi thì ú nu đáng yêu, lúc nào cũng nằm ngủ ở góc tiệm, nhìn vừa đáng yêu vừa bình yên í.

Thực sự, đến đây không chỉ để sắm trang sức mà còn để tận hưởng vibe thoải mái của ông bà chủ tiệm í. Rất yêu 2 em mèo ú nu nàyy 💛

2

Chia sẻ","Tiệm này thật sự là một nơi đáng ghé luôn áa!! Ghé sang sắm đồ mà thực sự ấn tượng í!! Chủ siêu dễ thương, lúc nào cũng cười và nhiệt tình. Mỗi lần mình đến, họ đều sẵn sàng tư vấn và cho mình thử những món đồ đẹp.

Mà không chỉ có ông bà chủ dễ thương đâu, còn 2 chú mèo và một chú chó Corgi cũng dễ thương cực luôn í !! Chúng cứ chạy lung tung và quấn quít quanh chân siêu đáng yêu, làm cho không khí ở đây vui vẻ cực nha. Còn em Corgi thì ú nu đáng yêu, lúc nào cũng nằm ngủ ở góc tiệm, nhìn vừa đáng yêu vừa bình yên í.

Thực sự, đến đây không chỉ để sắm trang sức mà còn để tận hưởng vibe thoải mái của ông bà chủ tiệm í. Rất yêu 2 em mèo ú nu nàyy 💛",5.0,một năm trước,google_maps,2026-03-14 08:43:09
491,139,"Trần Thị Thanh Nga (Mike Wuynh Ank)
3 bài đánh giá · 4 ảnh






một năm trước
Tiệm này thật sự là một nơi đáng ghé luôn áa!! Ghé sang sắm đồ mà thực sự ấn tượng í!! Chủ siêu dễ thương, lúc nào cũng cười và nhiệt tình. Mỗi lần mình đến, họ đều sẵn sàng tư vấn và cho mình thử những món đồ đẹp.

Mà không chỉ có ông bà chủ dễ thương đâu, còn 2 chú mèo và một chú chó Corgi cũng dễ thương cực luôn í !! Chúng cứ chạy lung tung và quấn quít quanh chân siêu đáng yêu, làm cho không khí ở đây vui vẻ cực nha. Còn em Corgi thì ú nu đáng yêu, lúc nào cũng nằm ngủ ở góc tiệm, nhìn vừa đáng yêu vừa bình yên í.

Thực sự, đến đây không chỉ để sắm trang sức mà còn để tận hưởng vibe thoải mái của ông bà chủ tiệm í. Rất yêu 2 em mèo ú nu nàyy 💛

2

Chia sẻ","Tiệm này thật sự là một nơi đáng ghé luôn áa!! Ghé sang sắm đồ mà thực sự ấn tượng í!! Chủ siêu dễ thương, lúc nào cũng cười và nhiệt tình. Mỗi lần mình đến, họ đều sẵn sàng tư vấn và cho mình thử những món đồ đẹp.

Mà không chỉ có ông bà chủ dễ thương đâu, còn 2 chú mèo và một chú chó Corgi cũng dễ thương cực luôn í !! Chúng cứ chạy lung tung và quấn quít quanh chân siêu đáng yêu, làm cho không khí ở đây vui vẻ cực nha. Còn em Corgi thì ú nu đáng yêu, lúc nào cũng nằm ngủ ở góc tiệm, nhìn vừa đáng yêu vừa bình yên í.

Thực sự, đến đây không chỉ để sắm trang sức mà còn để tận hưởng vibe thoải mái của ông bà chủ tiệm í. Rất yêu 2 em mèo ú nu nàyy 💛",5.0,một năm trước,google_maps,2026-03-14 08:43:09
492,141,"Thu Thủy Võ
2 bài đánh giá






một tháng trước
Nhân viên phục vụ nhiệt tình , tậm tâm

Thích

Chia sẻ","Nhân viên phục vụ nhiệt tình , tậm tâm",5.0,một tháng trước,google_maps,2026-03-14 08:43:17
493,141,"Thu Thủy Võ
2 bài đánh giá






một tháng trước
Nhân viên phục vụ nhiệt tình , tậm tâm

Thích

Chia sẻ","Nhân viên phục vụ nhiệt tình , tậm tâm",5.0,một tháng trước,google_maps,2026-03-14 08:43:17
494,141,"Nhật Nguyễn
1 bài đánh giá






7 tháng trước
Nhân viên vui vẽ nhiệt tình,lựa lâu nhưng vẫn nhiệt tình tư vấn thật thà

Thích

Chia sẻ","Nhân viên vui vẽ nhiệt tình,lựa lâu nhưng vẫn nhiệt tình tư vấn thật thà",5.0,7 tháng trước,google_maps,2026-03-14 08:43:17
495,141,"Nhật Nguyễn
1 bài đánh giá






7 tháng trước
Nhân viên vui vẽ nhiệt tình,lựa lâu nhưng vẫn nhiệt tình tư vấn thật thà

Thích

Chia sẻ","Nhân viên vui vẽ nhiệt tình,lựa lâu nhưng vẫn nhiệt tình tư vấn thật thà",5.0,7 tháng trước,google_maps,2026-03-14 08:43:17
